gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,Churn_numeric,InternetService_Fiber optic,Contract_One year,Contract_Two year,CustomerValue,TotalServices,Senior_Fiber_Risk,ContractRisk,Cluster,Persona
1,0,1,53,1,1,19,0,0,False,False,True,1007,2,0,0,2,Stable Budgeteers
0,0,1,46,1,1,19,0,0,True,False,False,874,2,0,2,2,Stable Budgeteers
0,0,1,56,1,0,89,0,0,False,False,True,4984,1,0,0,0,Loyal High-Rollers
0,0,0,7,1,1,59,0,0,True,False,False,413,2,0,2,1,At-Risk Newbies
0,0,0,1,1,1,86,1,1,False,True,False,86,2,0,1,1,At-Risk Newbies
1,0,0,1,1,0,46,0,0,False,False,False,46,1,0,2,1,At-Risk Newbies
1,0,0,60,1,0,20,0,0,True,False,False,1200,1,0,2,2,Stable Budgeteers
1,0,0,61,1,1,21,0,0,True,False,True,1281,2,0,0,2,Stable Budgeteers
0,0,0,42,0,0,34,1,1,True,False,False,1428,0,0,2,2,Stable Budgeteers
1,0,0,27,1,0,20,0,0,True,False,False,540,1,0,2,2,Stable Budgeteers
0,0,1,9,1,1,85,1,1,True,True,False,765,2,0,1,1,At-Risk Newbies
0,0,0,72,1,0,20,0,0,False,False,True,1440,1,0,0,2,Stable Budgeteers
0,0,0,23,1,0,20,0,0,False,True,False,460,1,0,1,2,Stable Budgeteers
0,1,0,47,1,0,95,1,1,True,False,False,4465,1,1,2,0,Loyal High-Rollers
0,1,0,54,1,1,19,0,0,True,False,False,1026,2,1,2,2,Stable Budgeteers
1,1,0,2,1,1,96,0,0,False,True,False,192,2,0,1,1,At-Risk Newbies
1,0,0,38,0,0,60,0,0,False,False,True,2280,0,0,0,2,Stable Budgeteers
0,1,0,47,1,0,100,0,0,False,False,False,4700,1,0,2,0,Loyal High-Rollers
1,0,0,22,1,0,56,0,0,False,True,False,1232,1,0,1,1,At-Risk Newbies
1,0,0,2,1,0,91,0,0,False,False,True,182,1,0,0,1,At-Risk Newbies
0,0,1,72,1,1,79,0,0,True,False,False,5688,2,0,2,0,Loyal High-Rollers
1,1,0,58,0,0,45,1,1,True,False,False,2610,0,1,2,2,Stable Budgeteers
1,0,1,69,1,0,79,0,0,True,False,False,5451,1,0,2,0,Loyal High-Rollers
1,0,0,18,1,0,70,0,0,False,False,False,1260,1,0,2,1,At-Risk Newbies
0,0,1,55,1,1,20,0,0,True,False,False,1100,2,0,2,2,Stable Budgeteers
0,0,0,46,1,0,101,0,0,False,False,True,4646,1,0,0,0,Loyal High-Rollers
1,0,0,5,1,0,19,0,0,False,True,False,95,1,0,1,1,At-Risk Newbies
0,0,0,4,0,1,34,1,1,True,True,False,136,1,0,1,1,At-Risk Newbies
1,1,0,5,1,1,90,1,1,True,False,False,450,2,1,2,1,At-Risk Newbies
0,0,1,65,1,1,61,0,0,True,False,False,3965,2,0,2,0,Loyal High-Rollers
1,0,0,35,1,1,21,0,0,False,True,False,735,2,0,1,2,Stable Budgeteers
0,1,0,45,1,1,97,0,0,True,False,True,4365,2,1,0,0,Loyal High-Rollers
0,0,0,2,1,1,20,0,0,False,False,True,40,2,0,0,1,At-Risk Newbies
0,0,1,22,1,0,80,0,0,True,False,False,1760,1,0,2,1,At-Risk Newbies
1,0,1,70,1,1,69,0,0,True,False,False,4830,2,0,2,0,Loyal High-Rollers
0,0,1,30,1,0,66,0,0,False,False,False,1980,1,0,2,1,At-Risk Newbies
1,0,0,61,1,1,108,0,0,False,False,True,6588,2,0,0,0,Loyal High-Rollers
0,0,0,29,1,1,20,0,0,False,False,False,580,2,0,2,2,Stable Budgeteers
1,0,0,61,1,0,106,1,1,False,True,False,6466,1,0,1,0,Loyal High-Rollers
1,0,1,25,1,0,90,1,1,False,True,False,2250,1,0,1,1,At-Risk Newbies
1,0,0,71,1,1,113,0,0,True,False,False,8023,2,0,2,0,Loyal High-Rollers
0,0,0,1,0,0,35,0,0,True,False,False,35,0,0,2,1,At-Risk Newbies
0,0,1,62,1,0,70,0,0,False,False,True,4340,1,0,0,0,Loyal High-Rollers
1,0,0,64,1,0,74,0,0,False,False,False,4736,1,0,2,0,Loyal High-Rollers
0,0,1,64,1,0,91,0,0,True,True,False,5824,1,0,1,0,Loyal High-Rollers
1,1,0,29,1,1,84,0,0,False,False,True,2436,2,0,0,0,Loyal High-Rollers
0,0,0,2,1,0,71,1,1,False,True,False,142,1,0,1,1,At-Risk Newbies
1,0,0,1,1,0,20,0,0,True,False,False,20,1,0,2,1,At-Risk Newbies
1,0,0,1,1,1,51,1,1,True,False,False,51,2,0,2,1,At-Risk Newbies
0,0,1,45,1,0,25,0,0,False,False,False,1125,1,0,2,2,Stable Budgeteers
1,0,0,66,1,0,114,0,0,True,False,False,7524,1,0,2,0,Loyal High-Rollers
0,0,0,54,1,1,107,1,1,False,False,False,5778,2,0,2,0,Loyal High-Rollers
0,0,1,70,1,1,80,0,0,True,False,True,5600,2,0,0,0,Loyal High-Rollers
1,1,0,37,1,0,92,1,1,False,False,False,3404,1,0,2,0,Loyal High-Rollers
1,1,0,3,1,1,80,1,1,True,True,False,240,2,1,1,1,At-Risk Newbies
1,0,1,23,1,0,55,0,0,False,False,False,1265,1,0,2,1,At-Risk Newbies
0,1,0,60,1,0,100,0,0,True,False,True,6000,1,1,0,0,Loyal High-Rollers
0,0,0,35,0,0,33,0,0,False,True,False,1155,0,0,1,2,Stable Budgeteers
0,0,1,27,1,0,74,0,0,False,False,True,1998,1,0,0,1,At-Risk Newbies
0,0,1,24,0,0,52,0,0,True,False,False,1248,0,0,2,1,At-Risk Newbies
0,1,0,2,1,0,94,1,1,True,False,False,188,1,1,2,1,At-Risk Newbies
1,0,0,67,1,0,91,1,1,False,False,False,6097,1,0,2,0,Loyal High-Rollers
1,0,0,2,1,0,48,1,1,False,False,False,96,1,0,2,1,At-Risk Newbies
0,0,0,1,1,1,20,1,1,True,True,False,20,2,0,1,1,At-Risk Newbies
0,0,1,1,1,1,79,1,1,True,False,True,79,2,0,0,1,At-Risk Newbies
0,0,0,14,1,0,54,0,0,False,True,False,756,1,0,1,1,At-Risk Newbies
1,1,0,38,1,1,95,0,0,True,False,False,3610,2,1,2,0,Loyal High-Rollers
0,0,0,1,1,0,70,1,1,False,False,True,70,1,0,0,1,At-Risk Newbies
0,0,0,2,1,1,70,0,0,True,True,False,140,2,0,1,1,At-Risk Newbies
0,0,0,12,1,0,79,1,1,True,False,False,948,1,0,2,1,At-Risk Newbies
1,0,1,31,1,1,98,0,0,False,True,False,3038,2,0,1,0,Loyal High-Rollers
1,0,1,35,1,0,72,0,0,False,False,False,2520,1,0,2,0,Loyal High-Rollers
1,1,0,72,1,1,110,0,0,True,False,False,7920,2,1,2,0,Loyal High-Rollers
0,0,1,8,1,1,94,1,1,False,False,True,752,2,0,0,1,At-Risk Newbies
1,0,0,10,1,1,98,1,1,True,True,False,980,2,0,1,1,At-Risk Newbies
0,1,0,5,1,0,69,1,1,True,True,False,345,1,1,1,1,At-Risk Newbies
1,0,1,63,1,0,84,0,0,False,False,False,5292,1,0,2,0,Loyal High-Rollers
0,0,0,71,1,0,26,0,0,False,False,True,1846,1,0,0,2,Stable Budgeteers
0,1,0,46,1,1,104,0,0,True,False,False,4784,2,1,2,0,Loyal High-Rollers
0,0,1,52,1,1,23,0,0,True,False,True,1196,2,0,0,2,Stable Budgeteers
1,0,0,1,1,0,46,1,1,False,False,False,46,1,0,2,1,At-Risk Newbies
1,0,0,1,1,1,80,1,1,True,False,False,80,2,0,2,1,At-Risk Newbies
0,0,0,72,1,0,113,0,0,False,True,False,8136,1,0,1,0,Loyal High-Rollers
0,0,0,3,1,1,84,1,1,True,False,False,252,2,0,2,1,At-Risk Newbies
1,0,0,28,1,0,61,0,0,False,False,False,1708,1,0,2,1,At-Risk Newbies
0,0,1,39,1,1,51,0,0,True,False,False,1989,2,0,2,2,Stable Budgeteers
0,0,0,33,1,1,26,0,0,False,False,False,858,2,0,2,2,Stable Budgeteers
0,0,0,12,0,0,61,0,0,False,False,False,732,0,0,2,1,At-Risk Newbies
1,0,1,1,1,0,74,1,1,False,False,False,74,1,0,2,1,At-Risk Newbies
1,0,0,6,1,1,79,0,0,True,False,False,474,2,0,2,1,At-Risk Newbies
1,0,0,3,1,1,86,0,0,False,False,True,258,2,0,0,1,At-Risk Newbies
1,0,0,4,1,1,88,1,1,True,False,False,352,2,0,2,1,At-Risk Newbies
1,0,1,34,1,0,90,0,0,True,False,False,3060,1,0,2,0,Loyal High-Rollers
1,0,0,1,1,0,20,0,0,False,False,False,20,1,0,2,1,At-Risk Newbies
0,1,0,15,1,0,96,1,1,False,True,False,1440,1,0,1,1,At-Risk Newbies
1,0,1,1,0,0,25,1,1,False,True,False,25,0,0,1,1,At-Risk Newbies
0,0,0,3,1,0,51,1,1,False,True,False,153,1,0,1,1,At-Risk Newbies
1,0,0,1,1,1,20,1,1,True,False,False,20,2,0,2,1,At-Risk Newbies
0,0,0,3,1,0,20,0,0,False,True,False,60,1,0,1,1,At-Risk Newbies
0,0,1,30,1,0,81,0,0,False,False,True,2430,1,0,0,1,At-Risk Newbies
0,0,0,5,1,0,54,1,1,False,False,True,270,1,0,0,1,At-Risk Newbies
1,1,0,68,1,1,20,0,0,True,True,False,1360,2,1,1,2,Stable Budgeteers
0,0,0,1,1,0,20,0,0,True,False,False,20,1,0,2,1,At-Risk Newbies
0,0,0,5,1,0,80,1,1,False,False,False,400,1,0,2,1,At-Risk Newbies
0,0,0,1,1,0,71,1,1,False,False,False,71,1,0,2,1,At-Risk Newbies
1,0,1,13,1,1,20,0,0,True,False,False,260,2,0,2,2,Stable Budgeteers
0,0,0,35,1,1,80,0,0,False,True,False,2800,2,0,1,0,Loyal High-Rollers
1,0,1,4,1,1,70,0,0,True,False,False,280,2,0,2,1,At-Risk Newbies
1,0,0,9,0,1,25,0,0,True,False,False,225,1,0,2,1,At-Risk Newbies
0,1,0,45,1,0,86,0,0,True,False,False,3870,1,1,2,0,Loyal High-Rollers
0,0,0,21,0,0,28,0,0,True,False,False,588,0,0,2,2,Stable Budgeteers
0,0,0,26,1,1,89,1,1,True,False,True,2314,2,0,0,1,At-Risk Newbies
0,0,0,1,1,1,85,1,1,False,False,True,85,2,0,0,1,At-Risk Newbies
0,1,0,2,1,0,89,1,1,True,False,False,178,1,1,2,1,At-Risk Newbies
0,0,0,11,1,0,70,0,0,True,False,False,770,1,0,2,1,At-Risk Newbies
0,0,0,59,1,1,109,0,0,False,False,False,6431,2,0,2,0,Loyal High-Rollers
0,0,0,31,1,0,84,0,0,True,False,False,2604,1,0,2,0,Loyal High-Rollers
0,0,1,54,1,1,25,0,0,True,True,False,1350,2,0,1,2,Stable Budgeteers
0,0,1,16,1,1,19,0,0,False,True,False,304,2,0,1,2,Stable Budgeteers
1,1,0,9,1,0,55,1,1,False,False,False,495,1,0,2,1,At-Risk Newbies
0,0,0,21,1,1,97,1,1,False,False,False,2037,2,0,2,1,At-Risk Newbies
1,0,0,1,1,1,21,0,0,True,True,False,21,2,0,1,1,At-Risk Newbies
0,0,0,23,1,1,54,0,0,True,False,False,1242,2,0,2,1,At-Risk Newbies
1,1,0,7,1,1,74,1,1,True,False,False,518,2,1,2,1,At-Risk Newbies
1,0,0,21,1,1,104,0,0,False,True,False,2184,2,0,1,0,Loyal High-Rollers
0,0,0,65,1,0,108,0,0,False,False,False,7020,1,0,2,0,Loyal High-Rollers
1,0,0,4,0,0,45,1,1,False,False,True,180,0,0,0,1,At-Risk Newbies
1,0,1,72,1,0,112,0,0,False,False,False,8064,1,0,2,0,Loyal High-Rollers
1,1,0,68,0,0,42,0,0,False,False,False,2856,0,0,2,2,Stable Budgeteers
0,0,1,67,1,0,85,0,0,False,False,True,5695,1,0,0,0,Loyal High-Rollers
1,0,0,1,1,0,79,1,1,False,False,False,79,1,0,2,1,At-Risk Newbies
0,0,0,69,1,0,96,0,0,False,True,False,6624,1,0,1,0,Loyal High-Rollers
1,0,0,60,1,1,90,0,0,True,False,True,5400,2,0,0,0,Loyal High-Rollers
1,0,0,3,1,1,88,1,1,True,False,False,264,2,0,2,1,At-Risk Newbies
1,0,1,63,0,0,59,0,0,False,False,False,3717,0,0,2,0,Loyal High-Rollers
1,0,1,71,1,1,91,0,0,True,False,False,6461,2,0,2,0,Loyal High-Rollers
0,0,0,35,1,1,86,1,1,True,False,False,3010,2,0,2,0,Loyal High-Rollers
0,0,0,34,1,1,70,1,1,True,True,False,2380,2,0,1,1,At-Risk Newbies
1,0,1,53,1,1,70,0,0,False,False,False,3710,2,0,2,0,Loyal High-Rollers
1,0,0,17,0,0,34,0,0,True,False,False,578,0,0,2,1,At-Risk Newbies
0,0,1,1,1,1,60,1,1,True,False,False,60,2,0,2,1,At-Risk Newbies
1,0,0,56,1,0,81,0,0,True,False,False,4536,1,0,2,0,Loyal High-Rollers
1,0,1,7,1,1,50,1,1,False,False,True,350,2,0,0,1,At-Risk Newbies
1,0,0,67,1,0,111,0,0,True,False,False,7437,1,0,2,0,Loyal High-Rollers
1,0,0,11,1,0,61,0,0,True,False,True,671,1,0,0,1,At-Risk Newbies
1,0,1,1,1,1,20,0,0,False,True,False,20,2,0,1,1,At-Risk Newbies
1,0,0,2,1,0,25,0,0,False,False,False,50,1,0,2,1,At-Risk Newbies
0,0,0,69,1,0,105,0,0,False,False,False,7245,1,0,2,0,Loyal High-Rollers
1,0,0,1,1,0,80,1,1,True,False,False,80,1,0,2,1,At-Risk Newbies
0,0,0,21,1,1,90,0,0,False,False,True,1890,2,0,0,1,At-Risk Newbies
1,1,0,72,1,1,97,0,0,True,False,False,6984,2,1,2,0,Loyal High-Rollers
0,1,0,2,1,0,84,0,0,True,True,False,168,1,1,1,1,At-Risk Newbies
1,0,0,57,1,0,21,0,0,False,False,True,1197,1,0,0,2,Stable Budgeteers
1,0,0,1,1,0,90,1,1,False,False,False,90,1,0,2,1,At-Risk Newbies
1,0,0,4,1,1,81,1,1,True,False,False,324,2,0,2,1,At-Risk Newbies
0,0,0,2,1,0,19,0,0,False,False,False,38,1,0,2,1,At-Risk Newbies
0,0,0,9,1,0,77,0,0,False,False,False,693,1,0,2,1,At-Risk Newbies
0,0,0,71,1,1,111,0,0,True,False,False,7881,2,0,2,0,Loyal High-Rollers
0,0,1,13,1,1,19,0,0,True,False,False,247,2,0,2,2,Stable Budgeteers
1,0,1,50,1,1,45,0,0,True,False,True,2250,2,0,0,2,Stable Budgeteers
1,1,0,10,1,0,90,1,1,False,False,True,900,1,0,0,1,At-Risk Newbies
1,1,0,64,1,1,94,0,0,True,False,True,6016,2,1,0,0,Loyal High-Rollers
0,0,1,1,1,1,70,1,1,True,True,False,70,2,0,1,1,At-Risk Newbies
1,0,0,2,0,0,25,0,0,False,False,True,50,0,0,0,1,At-Risk Newbies
0,0,0,30,1,0,110,0,0,False,False,False,3300,1,0,2,0,Loyal High-Rollers
1,0,0,7,1,0,90,1,1,False,True,False,630,1,0,1,1,At-Risk Newbies
1,0,0,26,1,0,19,0,0,False,False,False,494,1,0,2,2,Stable Budgeteers
1,0,0,20,1,0,50,0,0,False,False,False,1000,1,0,2,1,At-Risk Newbies
0,0,0,72,1,0,26,0,0,False,False,False,1872,1,0,2,2,Stable Budgeteers
0,0,1,13,1,0,56,1,1,True,False,False,728,1,0,2,1,At-Risk Newbies
1,0,0,70,1,1,85,0,0,True,False,False,5950,2,0,2,0,Loyal High-Rollers
1,0,0,3,0,0,30,0,0,False,False,False,90,0,0,2,1,At-Risk Newbies
1,0,0,2,1,0,76,1,1,False,False,False,152,1,0,2,1,At-Risk Newbies
0,1,0,72,1,0,116,0,0,True,False,False,8352,1,1,2,0,Loyal High-Rollers
1,1,0,33,1,0,84,1,1,True,False,False,2772,1,1,2,0,Loyal High-Rollers
1,1,0,15,1,0,74,1,1,False,False,True,1110,1,0,0,1,At-Risk Newbies
1,0,0,1,0,0,29,0,0,False,False,False,29,0,0,2,1,At-Risk Newbies
1,1,0,55,1,0,99,1,1,True,False,False,5445,1,1,2,0,Loyal High-Rollers
1,0,1,5,1,1,64,0,0,True,True,False,320,2,0,1,1,At-Risk Newbies
1,0,0,3,1,0,80,1,1,True,False,False,240,1,0,2,1,At-Risk Newbies
0,0,0,65,1,1,90,0,0,True,False,True,5850,2,0,0,0,Loyal High-Rollers
1,0,1,39,1,1,60,0,0,True,False,False,2340,2,0,2,2,Stable Budgeteers
1,0,0,70,1,1,25,0,0,False,False,True,1750,2,0,0,2,Stable Budgeteers
1,0,0,34,1,0,116,0,0,False,False,True,3944,1,0,0,0,Loyal High-Rollers
1,0,0,30,1,1,50,0,0,True,False,False,1500,2,0,2,1,At-Risk Newbies
0,0,0,12,0,1,50,0,0,True,False,True,600,1,0,0,1,At-Risk Newbies
1,0,1,9,1,0,20,0,0,False,False,False,180,1,0,2,1,At-Risk Newbies
0,0,0,49,0,0,56,0,0,True,False,False,2744,0,0,2,2,Stable Budgeteers
0,0,0,7,1,1,44,0,0,False,True,False,308,2,0,1,1,At-Risk Newbies
0,1,0,38,1,0,83,0,0,False,False,False,3154,1,0,2,0,Loyal High-Rollers
1,0,0,63,1,0,109,0,0,False,True,False,6867,1,0,1,0,Loyal High-Rollers
1,1,0,1,1,0,72,1,1,False,False,False,72,1,0,2,1,At-Risk Newbies
1,0,0,30,1,0,90,0,0,False,False,True,2700,1,0,0,0,Loyal High-Rollers
0,0,0,23,1,0,74,0,0,False,False,False,1702,1,0,2,1,At-Risk Newbies
0,0,0,57,1,1,70,0,0,True,False,False,3990,2,0,2,0,Loyal High-Rollers
0,1,0,70,1,1,76,0,0,True,True,False,5320,2,1,1,0,Loyal High-Rollers
1,0,1,71,1,1,107,0,0,True,False,True,7597,2,0,0,0,Loyal High-Rollers
1,0,1,20,1,1,50,0,0,False,True,False,1000,2,0,1,1,At-Risk Newbies
0,0,1,72,1,0,25,0,0,True,False,False,1800,1,0,2,2,Stable Budgeteers
1,0,0,22,1,1,70,0,0,False,False,True,1540,2,0,0,1,At-Risk Newbies
1,0,0,15,1,1,26,0,0,True,False,False,390,2,0,2,1,At-Risk Newbies
0,0,0,9,0,1,49,1,1,True,False,False,441,1,0,2,1,At-Risk Newbies
0,0,0,38,1,0,105,1,1,True,False,False,3990,1,0,2,0,Loyal High-Rollers
1,1,0,7,0,1,30,0,0,True,False,False,210,1,1,2,1,At-Risk Newbies
0,0,0,26,1,0,73,0,0,False,False,False,1898,1,0,2,1,At-Risk Newbies
0,0,0,56,1,0,60,0,0,True,True,False,3360,1,0,1,0,Loyal High-Rollers
0,0,0,49,1,1,20,0,0,True,False,False,980,2,0,2,2,Stable Budgeteers
0,0,0,3,1,1,70,0,0,True,False,False,210,2,0,2,1,At-Risk Newbies
1,1,0,1,1,1,74,1,1,True,False,False,74,2,1,2,1,At-Risk Newbies
0,1,0,70,1,1,20,0,0,True,False,False,1400,2,1,2,2,Stable Budgeteers
0,0,0,23,1,1,56,0,0,True,False,False,1288,2,0,2,1,At-Risk Newbies
0,0,0,65,1,0,60,0,0,False,True,False,3900,1,0,1,0,Loyal High-Rollers
1,1,0,69,1,0,108,1,1,True,False,False,7452,1,1,2,0,Loyal High-Rollers
0,0,0,1,1,0,55,1,1,True,False,False,55,1,0,2,1,At-Risk Newbies
1,0,0,24,1,0,90,1,1,False,False,False,2160,1,0,2,1,At-Risk Newbies
0,0,0,25,1,1,95,0,0,True,True,False,2375,2,0,1,0,Loyal High-Rollers
0,0,0,17,1,1,20,0,0,False,False,False,340,2,0,2,2,Stable Budgeteers
1,0,0,32,1,1,70,0,0,True,False,False,2240,2,0,2,1,At-Risk Newbies
1,0,1,68,1,1,20,0,0,True,False,False,1360,2,0,2,2,Stable Budgeteers
0,0,1,70,1,1,20,0,0,True,False,False,1400,2,0,2,2,Stable Budgeteers
1,0,1,54,1,0,105,0,0,True,True,False,5670,1,0,1,0,Loyal High-Rollers
0,0,0,15,1,1,19,1,1,True,False,True,285,2,0,0,2,Stable Budgeteers
1,0,1,71,1,1,67,0,0,True,True,False,4757,2,0,1,0,Loyal High-Rollers
1,0,0,70,1,0,20,0,0,False,False,True,1400,1,0,0,2,Stable Budgeteers
0,1,0,53,1,1,96,0,0,True,False,True,5088,2,1,0,0,Loyal High-Rollers
0,0,0,2,1,0,80,0,0,False,False,True,160,1,0,0,1,At-Risk Newbies
0,1,0,59,1,0,79,0,0,False,False,True,4661,1,0,0,0,Loyal High-Rollers
0,0,0,22,1,0,84,0,0,True,False,False,1848,1,0,2,1,At-Risk Newbies
0,0,1,22,1,1,76,0,0,True,True,False,1672,2,0,1,1,At-Risk Newbies
0,0,0,57,0,1,50,0,0,True,False,False,2850,1,0,2,2,Stable Budgeteers
0,0,0,1,1,1,71,1,1,True,False,False,71,2,0,2,1,At-Risk Newbies
0,0,1,10,1,1,102,1,1,True,False,False,1020,2,0,2,1,At-Risk Newbies
0,1,0,55,1,0,52,0,0,False,True,False,2860,1,0,1,2,Stable Budgeteers
0,0,1,43,1,0,24,0,0,True,True,False,1032,1,0,1,2,Stable Budgeteers
0,1,0,18,0,0,48,1,1,False,False,True,864,0,0,0,1,At-Risk Newbies
0,0,1,2,1,1,81,0,0,True,False,True,162,2,0,0,1,At-Risk Newbies
0,0,1,52,1,1,25,0,0,False,False,False,1300,2,0,2,2,Stable Budgeteers
1,0,0,60,1,0,61,0,0,False,False,False,3660,1,0,2,0,Loyal High-Rollers
0,0,0,59,1,1,83,0,0,True,False,False,4897,2,0,2,0,Loyal High-Rollers
0,0,0,69,1,0,104,0,0,False,False,False,7176,1,0,2,0,Loyal High-Rollers
1,0,0,14,1,0,101,1,1,True,True,False,1414,1,0,1,1,At-Risk Newbies
0,0,1,43,0,0,60,0,0,True,False,False,2580,0,0,2,2,Stable Budgeteers
0,0,1,12,1,1,19,0,0,True,True,False,228,2,0,1,2,Stable Budgeteers
0,0,1,8,1,1,20,0,0,True,True,False,160,2,0,1,1,At-Risk Newbies
0,0,1,3,1,0,69,0,0,False,False,False,207,1,0,2,1,At-Risk Newbies
1,0,1,58,1,1,105,0,0,True,False,True,6090,2,0,0,0,Loyal High-Rollers
0,0,1,13,1,1,63,0,0,True,False,True,819,2,0,0,1,At-Risk Newbies
1,0,0,23,1,0,20,0,0,False,False,True,460,1,0,0,2,Stable Budgeteers
0,0,0,17,1,1,79,0,0,False,False,True,1343,2,0,0,1,At-Risk Newbies
1,0,0,52,1,1,109,0,0,True,False,False,5668,2,0,2,0,Loyal High-Rollers
1,0,0,32,1,1,79,1,1,False,True,False,2528,2,0,1,0,Loyal High-Rollers
0,0,0,36,0,0,35,0,0,False,False,False,1260,0,0,2,2,Stable Budgeteers
1,1,0,67,1,0,25,0,0,False,True,False,1675,1,0,1,2,Stable Budgeteers
1,1,1,29,1,0,104,0,0,True,False,False,3016,1,1,2,0,Loyal High-Rollers
0,0,0,65,1,0,111,0,0,False,False,False,7215,1,0,2,0,Loyal High-Rollers
1,1,0,41,1,1,84,1,1,True,True,False,3444,2,1,1,0,Loyal High-Rollers
1,0,1,60,1,1,66,0,0,False,False,False,3960,2,0,2,0,Loyal High-Rollers
0,0,0,53,1,0,20,0,0,False,False,False,1060,1,0,2,2,Stable Budgeteers
0,0,0,68,1,1,25,0,0,True,False,True,1700,2,0,0,2,Stable Budgeteers
1,1,0,2,1,0,75,1,1,False,False,False,150,1,0,2,1,At-Risk Newbies
1,0,1,61,0,0,34,0,0,False,False,True,2074,0,0,0,2,Stable Budgeteers
1,0,1,41,1,0,20,0,0,True,True,False,820,1,0,1,2,Stable Budgeteers
1,1,0,69,1,1,74,0,0,False,False,True,5106,2,0,0,0,Loyal High-Rollers
1,1,1,35,1,1,76,0,0,True,False,False,2660,2,1,2,0,Loyal High-Rollers
1,0,0,7,1,0,51,1,1,False,True,False,357,1,0,1,1,At-Risk Newbies
0,1,0,50,1,0,25,0,0,False,False,True,1250,1,0,0,2,Stable Budgeteers
1,0,1,36,1,1,64,0,0,False,False,True,2304,2,0,0,1,At-Risk Newbies
0,0,0,48,1,0,100,0,0,False,True,False,4800,1,0,1,0,Loyal High-Rollers
0,0,0,71,1,1,82,0,0,True,True,False,5822,2,0,1,0,Loyal High-Rollers
1,1,0,65,1,1,109,0,0,True,False,False,7085,2,1,2,0,Loyal High-Rollers
0,0,0,23,1,0,94,0,0,False,False,True,2162,1,0,0,1,At-Risk Newbies
0,1,0,66,1,1,64,0,0,True,True,False,4224,2,1,1,0,Loyal High-Rollers
0,0,1,5,0,0,25,0,0,True,False,False,125,0,0,2,1,At-Risk Newbies
1,1,0,72,1,1,113,0,0,True,False,False,8136,2,1,2,0,Loyal High-Rollers
0,0,0,2,1,0,20,0,0,False,False,False,40,1,0,2,1,At-Risk Newbies
0,0,0,12,1,0,19,0,0,False,False,False,228,1,0,2,2,Stable Budgeteers
1,0,1,3,1,0,92,1,1,True,False,False,276,1,0,2,1,At-Risk Newbies
1,0,0,72,1,1,89,0,0,True,False,False,6408,2,0,2,0,Loyal High-Rollers
1,1,0,18,1,0,59,0,0,False,False,False,1062,1,0,2,1,At-Risk Newbies
1,0,0,39,1,0,54,0,0,False,False,False,2106,1,0,2,2,Stable Budgeteers
0,1,0,26,1,1,86,0,0,True,False,False,2236,2,1,2,1,At-Risk Newbies
0,0,0,72,1,0,65,0,0,False,False,True,4680,1,0,0,0,Loyal High-Rollers
1,0,0,3,1,0,24,0,0,False,True,False,72,1,0,1,1,At-Risk Newbies
1,0,0,1,1,1,60,1,1,True,False,True,60,2,0,0,1,At-Risk Newbies
0,0,1,34,1,1,87,1,1,False,False,True,2958,2,0,0,0,Loyal High-Rollers
0,0,0,11,1,1,76,0,0,True,False,True,836,2,0,0,1,At-Risk Newbies
1,0,0,66,1,1,20,0,0,False,True,False,1320,2,0,1,2,Stable Budgeteers
0,0,0,2,1,1,81,1,1,False,False,True,162,2,0,0,1,At-Risk Newbies
0,0,0,8,1,0,66,0,0,True,False,False,528,1,0,2,1,At-Risk Newbies
0,0,0,33,1,0,70,0,0,False,False,False,2310,1,0,2,1,At-Risk Newbies
0,0,0,72,1,1,26,0,0,False,False,False,1872,2,0,2,2,Stable Budgeteers
0,0,0,58,1,0,60,0,0,False,False,True,3480,1,0,0,0,Loyal High-Rollers
1,0,1,30,1,1,84,0,0,False,False,False,2520,2,0,2,0,Loyal High-Rollers
1,0,0,5,0,1,25,1,1,True,True,False,125,1,0,1,1,At-Risk Newbies
0,1,1,46,1,0,110,0,0,False,False,True,5060,1,0,0,0,Loyal High-Rollers
1,0,0,4,1,0,70,0,0,True,False,False,280,1,0,2,1,At-Risk Newbies
0,0,0,40,1,0,65,0,0,False,True,False,2600,1,0,1,0,Loyal High-Rollers
1,0,0,72,1,1,84,0,0,True,True,False,6048,2,0,1,0,Loyal High-Rollers
1,0,1,49,1,1,100,1,1,True,False,True,4900,2,0,0,0,Loyal High-Rollers
0,0,0,1,1,1,55,1,1,True,True,False,55,2,0,1,1,At-Risk Newbies
1,0,0,52,1,1,85,1,1,False,False,True,4420,2,0,0,0,Loyal High-Rollers
0,0,1,72,1,0,20,0,0,False,False,True,1440,1,0,0,2,Stable Budgeteers
0,1,1,28,0,0,39,0,0,False,True,False,1092,0,0,1,2,Stable Budgeteers
1,0,0,33,1,1,91,0,0,True,False,True,3003,2,0,0,0,Loyal High-Rollers
0,0,1,10,1,1,74,0,0,True,False,False,740,2,0,2,1,At-Risk Newbies
0,0,0,16,1,0,93,1,1,False,False,False,1488,1,0,2,1,At-Risk Newbies
0,0,1,22,1,0,70,1,1,False,False,False,1540,1,0,2,1,At-Risk Newbies
0,0,0,58,1,0,25,0,0,False,False,True,1450,1,0,0,2,Stable Budgeteers
